"translation","source"
"Já faz muito tempo, Irmã.{#Name=""Five""}","It's been too long, Sister.{#Name=""Five""}"
"Bem, se não é a princesa bonita.{#Name=""Zero""}","Well, if it isn't the pretty princess.{#Name=""Zero""}"
"Então, como é ser cercada por um bando de idiotas lavados cerebralmente?{#Name=""Zero""}","So what's it like being surrounded by a bunch of brainwashed idiots?{#Name=""Zero""}"
"Oh... Vejo que aquela língua longa e afiada sua não mudou.{LF}Ainda tão grosseira...{#Name=""Five""}","Oh... I see that long, sharp tongue of yours hasn't changed.{LF}Still so rude...{#Name=""Five""}"
"Grosseira? Mas eu trouxe um presente de boas-vindas.{#Name=""Zero""}","Rude? But I brought you a housewarming gift.{#Name=""Zero""}"
"Um presente? Para mim? Por que, o que poderia ser?{#Name=""Five""}","A gift? For me? Why, whatever could it possibly be?{#Name=""Five""}"
"É vingança. Pelo que você fez comigo.{#Name=""Zero""}","It's revenge. For what you did to me.{#Name=""Zero""}"
"Oooh, certo. Como eu poderia esquecer?{#Name=""Five""}","Oooh, right. How could I forget?{#Name=""Five""}"
"Antes, você era tão forte, que me fazia doer as coxas...{#Name=""Five""}","Back then, you were so strong, it made my thighs ache...{#Name=""Five""}"
"Mas não mais.{#Name=""Five""}","But not anymore.{#Name=""Five""}"
"Michael, o maior de todos os dragões, está morto.{#Name=""Five""}","Michael, the greaテスト of all dragons, is dead.{#Name=""Five""}"
"E tudo o que resta é aquele patético{LF}pequeno casco do seu antigo eu.{#Name=""Five""}","And all that remains is that pathetic{LF}little shell of his former self.{#Name=""Five""}"
"Ainda assim, suponho que serei gentil e farei dele{LF}meu pet uma vez que eu tenha feito o que quero com você.{#Name=""Five""}","Still, I suppose I'll be nice and make him{LF}my pet once I've had my way with you.{#Name=""Five""}"
"Huhhh?{#Name=""Mikhail""}","Huhhh?{#Name=""Mikhail""}"
"Sim, é isso. Você e aquele triste dragão{LF}vão ambos pertencer a mim em breve...{#Name=""Five""}","Yes, that's right. You and that sad excuse{LF}of a dragon will both belong to me soon...{#Name=""Five""}"
"Heh. Se você não calar a boca, vou furar meus tímpanos com um garfo.{#Name=""Zero""}","Heh. If you don't shut up, I'm gonna stab my eardrums with a fork.{#Name=""Zero""}"
"Ohh, eu sinto falta dessas conversas titilantes{LF}pequenas nossas, minha querida, querida irmã.{#Name=""Five""}","Ohh, I have SO missed these titillating{LF}little chats of ours, my dear, dear sister.{#Name=""Five""}"
"Mas agora é hora de você morrer.{#Name=""Five""}","But now it's time for you to die.{#Name=""Five""}"
"{06}>{#Name=""Five""}","{06}>{#Name=""Five""}"
"Contemple a quinta canção:{#Name=""Dito""}","Behold the fifth song:{#Name=""Dito""}"
"Grande Luz da Antiguidade!{#Name=""Dito""}","Grand Light of Antiquity!{#Name=""Dito""}"
"O grande poder manifestado...{#Name=""Dito""}","The great power made manifest...{#Name=""Dito""}"
"A cerimônia de gloriosa chegada...{#Name=""Dito""}","The ceremony of glorious arrival...{#Name=""Dito""}"
"Queime em seus olhos a lança punitiva da retribuição divina!{#Name=""Dito""}","Burn into thine eyes the punishing lance of divine retribution!{#Name=""Dito""}"
"Eu, Dito, te convoque em meu nome...{#Name=""Dito""}","I, Dito, summon thee in my name...{#Name=""Dito""}"
