"translation","source"
"Lá vamos! Eu sinto a canção lá adiante!","Up ahead! I can feel the song up ahead!{#Name=""Mikhail""}"
"Você tem certeza? Eu não pensei que Three pudesse voar.","You sure? I didn't think Three could fly.{#Name=""Zero""}"
"Eu sinto, Zero! Ela está aqui! Eu sei disso!","I can feel it, Zero! She's here! I know it!{#Name=""Mikhail""}"
"Senhora Zero! Como está lá em cima!?","Lady Zero! How does it look up there!?{#Name=""Octa""}"
"Você quer dizer além dos cubos de gárgula do caralho?","You mean other than the goddamn gargoyle cubes?{#Name=""Zero""}"
"Cubos de gárgula? Oh querido...","Gargoyle cubes? Oh dear...{#Name=""Octa""}"
"O que há de errado?","What's wrong?{#Name=""Zero""}"
"Esses cubos requerem quantidades massivas{LF}de energia mágica para operar.","Those cubes require massive amounts{LF}of magical energy to operate.{#Name=""Octa""}"
"É altamente duvidoso que Lady Three{LF}pudesse alimentá-los sozinha.","It's highly doubtful Lady Three{LF}could ever power them alone.{#Name=""Octa""}"
"Deve haver alguma fonte de poder por perto.","There must be some kind of power source nearby.{#Name=""Octa""}"
"Heh heh... É claro que sim. É CLARO!","Heh heh... Of course there is. OF COURSE!{#Name=""Zero""}"
"Three era originalmente uma pessoa meio estranha, então...","スリイは元々ちょっとオカシイ奴だったからな{#Name=""ゼロ""}"
"Talvez tenha florescido uma flor poderosa sem destruir a si mesma,","自我の破壊をもろともせず、{LF}強力な花を咲かせたのかもしれない{#Name=""ゼロ""}"
"É muito chato.","面倒臭い{#Name=""ゼロ""}"
"Three!","Three!{#Name=""Zero""}"
"Redima-te, Ezrael!","Redeem thyself, Ezrael!{#Name=""Three""}"
"Z-Zero? Eu acho que é...","Z-Zero? I think that's...{#Name=""Mikhail""}"
"Eu acho que é um dragão antigo!","I think that's an ancient dragon!{#Name=""Mikhail""}"
"Droga, isso é irritante. Pare de pular por aí!","Damn, this is annoying. Quit jumpin' around!{#Name=""Zero""}"
"Rrrgh! Ele é muito rápido para mim! Não consigo mirar direito!","Rrrgh! He's too fast for me! I can't aim right!{#Name=""Mikhail""}"
"Além disso, ele é assustador! Seus olhos são REALMENTE assustadores!","...Plus he's scary! His eyes are REALLY scary!{#Name=""Mikhail""}"
"Puta merda! Como algo tão grande pode ser tão rápido!?","Goddammit! How can something that damn big be that damn fast!?{#Name=""Zero""}"
"{06}","{06}>{#Name=""Decadus""}"
"{06}","{06}>{#Name=""Decadus""}"
"{06}","{06}>{#Name=""Mikhail""}"
"Decadus? Como você chegou aqui?","Decadus? How did you get here?{#Name=""Zero""}"
"Eu pedi que Octa me desse um impulso.","I had Octa give me a boost.{#Name=""Decadus""}"
"Isso é... tipo incrível.","That's...kind of amazing.{#Name=""Zero""}"
"Você parece estar em algum problema.","You appear to be in some trouble.{#Name=""Decadus""}"
"Sim, não consigo acertar esse filho da puta esperto.","Yeah, I can't hit this twitchy son of a bitch.{#Name=""Zero""}"
"Deixe comigo.","Leave it to me.{#Name=""Decadus""}"
"Meu anjo tem o poder de diminuir seus movimentos em um grau considerável.","My angel holds the power to slow down his movements by a considerable degree.{#Name=""Decadus""}"
"Parece ótimo. Vamos em frente!","Sounds great. Get on with it!{#Name=""Zero""}"
"Err... Mas se eu usar esse poder, voltarei a ser um pássaro...","Err... But if I use such power, I'll go back to being a bird...{#Name=""Decadus""}"
"Sua falta de piedade é intoxicante...","Your lack of pity is intoxicating...{#Name=""Decadus""}"
"Você quer desistir?","What, you wanna call it off?{#Name=""Zero""}"
"Você negaria esse prazer para mim?","You'd deny me this pleasure?{#Name=""Decadus""}"
"Não. Eu devo fazer isso. É minha... recompensa...","No. I must do this. It is my...reward...{#Name=""Decadus""}"
"Armaros, sustente!","Armaros, uphold!{#Name=""Decadus""}"
"Vamos!","Let's move!{#Name=""Zero""}"
"Three?","Three?{#Name=""Zero""}"
"Ah... Ei, você aí, Zero.{#Name=""Three""}","Oh... Hey there, Zero.{#Name=""Three""}"
"Então... a flor não está te deixando louco ou coisa assim?{#Name=""Zero""}","So...the flower's not driving{LF}you crazy or anything?{#Name=""Zero""}"
"Não. Estou aaaaaa-okay.{#Name=""Three""}","Nope. I'm aaaaaa-okay.{#Name=""Three""}"
"Acho que você já era meio louco para começar.{#Name=""Zero""}","I guess you were kinda crazy to begin with.{#Name=""Zero""}"
"Heh heh.{#Name=""Three""}","Heh heh.{#Name=""Three""}"
"Olhe, Zero! Veja isso! Eu samei um dragão antigo sozinho!{#Name=""Three""}","Look, Zero! Check it out! I summoned{LF}an ancient dragon all by myself!{#Name=""Three""}"
"O que diabos você está falando?{#Name=""Zero""}","The hell are you yammering on about?{#Name=""Zero""}"
"É a força da flor em ação! Veja?{LF}Eu sou apenas como você! Hee hee hee hee!{#Name=""Three""}","It's the flower's force at work! See?{LF}I'm just like you! Hee hee hee hee!{#Name=""Three""}"
"O Three que eu conheço não é tão alegre.{#Name=""Zero""}","The Three I know isn't this cheery.{#Name=""Zero""}"
"Ah... realmente? Então eu sou apenas... Eu sou apenas...{#Name=""Three""}","Oh...really? So I'm just... I'm just...{#Name=""Three""}"
"Apenas um corvo escondido na noite.{#Name=""Three""}","Just a raven hiding in the veil of night.{#Name=""Three""}"
"Apenas um esqueleto debaixo das ondas.{LF}Eu quero morrer...{#Name=""Three""}","Just a skeleton beneath the waves.{LF}I want to die...{#Name=""Three""}"
"Ah, é? Posso arranjar isso.{#Name=""Zero""}","Oh yeah? I can arrange that.{#Name=""Zero""}"
"Só brincadeira!{#Name=""Three""}","Just kidding!{#Name=""Three""}"
"Eu tenho um dragão antigo do meu lado, lembra!?{#Name=""Three""}","I've got an ancient dragon on my side, remember!?{#Name=""Three""}"
"Agora é sua vez de morrer! {#Name=""Three""}","Now it's YOUR turn to die! {#Name=""Three""}"
"Zeeeeeeeeerrooooooooo!{#Name=""Three""}","Zeeeeeerrrooooooooo!{#Name=""Three""}"
"Threeeeee!{#Name=""Zero""}","Threeeeee!{#Name=""Zero""}"
"Nós fizemos isso.{#Name=""Mikhail""}","We did it.{#Name=""Mikhail""}"
"É. Falta uma{#Name=""Zero""}","Yeah. One to go...{#Name=""Zero""}"
"Derrote Ezrael!{#Name=""説明文""}","Defeat Ezrael!{#Name=""説明文""}"
"379{#Name=""379""}","379{#Name=""379""}"
"109{#Name=""109""}","109{#Name=""109""}"
"379{#Name=""379""}","379{#Name=""379""}"
"271{#Name=""271""}","271{#Name=""271""}"
"307{#Name=""307""}","307{#Name=""307""}"
"Octa! Hoje não vamos medir? Meu orgulho está...{#Name=""ゼロ""}","オクタ！　{LF}今日は計測しないのか？　{LF}自慢のアソコを{#Name=""ゼロ""}"
"Sim. É estranho, mas... Estou meio desanimado...{#Name=""オクタ""}","ええ。{LF}といいますのも、不思議なことに、{LF}萎みっぱなしでございまして……{#Name=""オクタ""}"
"127{#Name=""127""}","127{#Name=""127""}"
"595{#Name=""595""}","595{#Name=""595""}"
"523{#Name=""523""}","523{#Name=""523""}"
"91{#Name=""91""}","91{#Name=""91""}"
"Senhor Zero! Se for permitido, gostaria de ouvir sua opinião...{#Name=""オクタ""}","ゼロ様！　{LF}もしよろしければ、そろそろお聞かせ願いたいものですな{#Name=""オクタ""}"
"199{#Name=""199""}","199{#Name=""199""}"
"60{#Name=""60""}","60{#Name=""60""}"
"199{#Name=""199""}","199{#Name=""199""}"
"235{#Name=""235""}","235{#Name=""235""}"
"199{#Name=""199""}","199{#Name=""199""}"
"Vamos para a próxima sequência?{#Name="" ""}","次のシーケンスに移動しますか？{#Name="" ""}"
"Acho que isso explica toda a energia mágica!{#Name=""Zero""}","I guess that explains all the magical energy!{#Name=""Zero""}"
"Não gosto disso, Zero. Não gosto disso nem um pouco.{#Name=""Mikhail""}","I don't like this, Zero. I don't like this at all.{#Name=""Mikhail""}"
"Lutar contra um dragão antigo é ruim...{#Name=""Mikhail""}","Fighting an ancient dragon is bad...{#Name=""Mikhail""}"
