"translation","source"
"Faça seu caminho pelas ruínas do deserto.{#Name=""説明文""}","Make your way through the desert ruins.{#Name=""説明文""}"
"Derrote os inimigos que bloqueiam seu caminho!{#Name=""説明文""}","Defeat the enemies blocking your way!{#Name=""説明文""}"
"Derrote o Ogro!{#Name=""説明文""}","Defeat the Ogre!{#Name=""説明文""}"
"Derrote o Cérbero de Chamas!{#Name=""説明文""}","Defeat the Flame Cerberus!{#Name=""説明文""}"
"（リザーブ）{#Name=""（リザーブ）""}","（リザーブ）{#Name=""（リザーブ）""}"
"（リザーブ）{#Name=""（リザーブ）""}","（リザーブ）{#Name=""（リザーブ）""}"
"（リザーブ）{#Name=""（リザーブ）""}","（リザーブ）{#Name=""（リザーブ）""}"
"（リザーブ）{#Name=""（リザーブ）""}","（リザーブ）{#Name=""（リザーブ）""}"
"（リザーブ）{#Name=""（リザーブ）""}","（リザーブ）{#Name=""（リザーブ）""}"
"（リザーブ）{#Name=""（リザーブ）""}","（リザーブ）{#Name=""（リザーブ）""}"
"Lady Two está conosco todos!{#Name=""Soldado A""}","Lady Two is with us all!{#Name=""Soldier A""}"
"Tudo vai ficar bem! Tudo vai dar certo!{#Name=""Soldado A""}","It's all right! Everything will be all right!{#Name=""Soldier A""}"
"Lady Two é a única criadora verdadeira! Mesmo que o mundo acabe, vamos sobreviver! {#Name=""Soldado B""}","Lady Two is the one true creator! Even if the world ends, we will survive! {#Name=""Soldier B""}"
"Sim! Qualquer mundo que resista à Lady Two deve ser rasgado em pedaços!{#Name=""Soldado C""}","Indeed! Any world that resists Lady Two must be torn to shreds!{#Name=""Soldier C""}"
"N-Não... NÃO! Eu não quero morrer!{#Name=""Soldado G""}","N-No... NO! I don't want to die!{#Name=""Soldier G""}"
"Você não vai morrer, minha criança.{#Name=""Soldado F""}","You will not die, my child.{#Name=""Soldier F""}"
"Você será a fundação sobre a qual Lady Two constrói um mundo melhor!{#Name=""Soldado F""}","You will be the foundation upon which Lady Two builds a better world!{#Name=""Soldier F""}"
"Não! Poupe-me! Deixe-me ir! Por favor!{#Name=""Soldado G""}","No! Spare me! Lemme go! Pleeeease!{#Name=""Soldier G""}"
"Isso é tudo... Continue sorrindo... Já está quase acabando agora...{#Name=""Soldado F""}","That's it... Keeeeeep smiling... It's almost over now...{#Name=""Soldier F""}"
"Lá está ela! O demônio podre que chamam de Zero!{#Name=""Soldado E""}","There she is! The putrid demon they call Zero!{#Name=""Soldier E""}"
"Nós nos oferecemos à Lady Two!","We offer ourselves to Lady Two!{#Name=""Soldier D""}"
"A oferta deve ser feita!","The offering must be made!{#Name=""Soldier C""}"
"Em breve, muito em breve, todos neste mundo serão julgados!","Soon, very soon, all on this world shall be judged!{#Name=""Soldier B""}"
"O que posso fazer pela Lady Two?","What can I do for Lady Two?{#Name=""Soldier C""}"
"O que devo estar fazendo!? Alguém! Por favor, me diga!","What should I be doing!? Somebody! Please, tell me!{#Name=""Soldier C""}"
"Viva a Lady Two! Viva a Lady Twoooo!","All hail Lady Two! All hail Lady Twoooo!{#Name=""Soldier D""}"
"Viva nossa Lady! Viva nossa Lady!","Hail our Lady! Hail our Lady!{#Name=""Soldier B""}"
"O dia do julgamento está próximo! Nós vamos nos levantar e alcançar uma dimensão superior!","The day of judgment is nigh! We shall rise and attain a higher dimension!{#Name=""Soldier E""}"
"A Lady Two é a santa trindade! Mãe, esposa e filha da humanidade!","Lady Two is the holy trinity! Mother, wife, and daughter of mankind!{#Name=""Soldier F""}"
"Arranque a flor podre do rosto da falsa Intoner!","Pluck the rotten flower from the face of the false Intoner!{#Name=""Soldier G""}"
"Essa flor é uma afronta à Lady Two!","That blossom is an affront to Lady Two!{#Name=""Soldier G""}"
"Nós bebemos da taça de água santa! Nós somos invencíveis!","We have drunk from the cup of holy water! We are invincible!{#Name=""Soldier A""}"
"Yeahhh!","Yeahhh!{#Name=""Soldier B""}"
"A água santa da Lady Two está dentro de nós!","Lady Two's holy water is within us!{#Name=""Soldier F""}"
"A Lady Two é uma fonte de justiça! Sua divindade pode conjurar milagres!","Lady Two is a spring of righteousness! Her divinity can conjure miracles!{#Name=""Soldier F""}"
"Sua fé está faltando! Sua blasfêmia será punida!","Your faith is lacking! Your blasphemy will be punished!{#Name=""Soldier E""}"
"Sim! A fé é tudo o que importa neste mundo!","Yes! Faith is all that matters in this world!{#Name=""Soldier B""}"
"Curve-se diante de Lady Two! Peça seu perdão justo!","Bow before Lady Two! Beg her righteous forgiveness!{#Name=""Soldier C""}"
"Este mundo está além de ajuda! Nenhum de nós pode salvá-lo agora.","This world is beyond help! None of us can save it now.{#Name=""Soldier D""}"
"Oh, Deus, estou morto... Eles vão me matar!","Oh, God, I'm so dead... They're gonna kill me!{#Name=""Soldier G""}"
"Acredite em Lady Two e ela o ressuscitará na abundância da vida após a morte!","Believe in Lady Two and she will resurrect you in the bounty of the afterlife!{#Name=""Soldier D""}"
"Eu acredito em Lady Two, juro! Eu acredito, eu acredito!","I believe in Lady Two, I swear it! I believe, I belieeeeve!{#Name=""Soldier G""}"
"Aqueles que ainda não acordaram são sempre rápidos em lamentar e gritar. Quão patético!","Those who have yet to awaken are always quick to wail and scream. How pathetic!{#Name=""Soldier F""}"
"O verdadeiro mundo é banhado na inocente beleza de Lady Two!","The true world is bathed in the innocent beauty of Lady Two!{#Name=""Soldier F""}"
"Se Two e One estiverem ambas na cidade,{LF}isso vai me poupar algum tempo de matar.","If Two and One are both in the city,{LF}that'll save me some killin' time.{#Name=""Zero""}"
"Deixe-me... Deixe-me ajudá-la também.","Let me... Let me help you out, too.{#Name=""Mikhail""}"
"Claro. Voem para cima e espionem à frente, okay?","Sure. Fly up and scout ahead, okay?{#Name=""Zero""}"
"S-Sim, Zero! Você conseguiu!","S-Sure, Zero! You got it!{#Name=""Mikhail""}"
"Ah, olhe para você tentando mantê-lo seguro.","Aw, look at you trying to keep him safe.{#Name=""Dito""}"
"Você é apenas um grande cupcake, Z. Você sabe disso?","You're just a big ol' cupcake, Z. You know that?{#Name=""Dito""}"
"Se Two e One estiverem ambas na cidade,{LF}isso vai me poupar algum tempo de matar.","If Two and One are both in the city,{LF}that'll save me some killin' time.{#Name=""Zero""}"
"O milagre ainda está vivo! Acredite em Lady Two!","The miracle is still alive! Believe in Lady Two!{#Name=""Soldier A""}"
"Se apenas Zero se curvasse à sabedoria divina de Lady Two!","If only Zero would bow to Lady Two's divine wisdom!{#Name=""Soldier C""}"
"Lady Two é indestrutível! Invencível! Imortal!","Lady Two is indestructible! Invincible! Immortal!{#Name=""Soldier F""}"
"Fogo! Foooooogo!","Fire! Fiiiiiire!{#Name=""Soldier E""}"
"Eles estão se movendo muito rápido!","They're moving too fast!{#Name=""Soldier G""}"
"Onde está sua fé em Lady Two!?{LF}Ela vai nos proteger!","Where's your faith in Lady Two!?{LF}She will protect us!{#Name=""Soldier E""}"
"Eu sou o 1597º homem na fila para{LF}receber a salvação de Lady Two!","I'm the 1597th man in line to{LF}receive Lady Two's salvation!{#Name=""Soldier D""}"
"Quem são esses caras?","Who are these guys?{#Name=""Zero""}"
"Tal fanatismo lembra os sintomas de{LF}abstinência de certos medicamentos.","Such fanaticism resembles the withdrawal{LF}symptoms of certain medications.{#Name=""Octa""}"
"O que, então eles são viciados?{LF}No que eles são viciados?","What, so they're addicts?{LF}What are they addicted to?{#Name=""Zero""}"
"Sua canção, imagino.","Her song, I'd imagine.{#Name=""Cent""}"
"Ei, Cent realmente fez sentido!{LF}Dê um aplauso para ele, todos!","Hey, Cent actually made sense!{LF}Give him a hand, everyone!{#Name=""Dito""}"
"Com Lady Two ausente, o poder{LF}de sua canção também desaparece.","With Lady Two gone, the power{LF}of her song also vanishes.{#Name=""Decadus""}"
"Portanto, levando ao triste estado{LF}de coisas diante de nós.{#Name=""Decadus""}","Thus leading to the sad state{LF}of affairs before us.{#Name=""Decadus""}"
