"translation","source"
"One...{#Name=""Zero""}","One...{#Name=""Zero""}"
"Já cheguei ao limite disso.{#Name=""Dito""}","I've had enough of this.{#Name=""Dito""}"
"É hora de pôr você fora da sua miséria.{#Name=""Dito""}","Time to put you out of your misery.{#Name=""Dito""}"
"Agora...{#Name=""Dito""}","Now...{#Name=""Dito""}"
"Faça-me um favor e grite MUITO BEM!{#Name=""Dito""}","Do me a favor and scream REAL GOOD!{#Name=""Dito""}"
"{06}>{#Name=""Dito""}","{06}>{#Name=""Dito""}"
"{06}>{#Name=""Dito""}","{06}>{#Name=""Dito""}"
"P-Por quê...{#Name=""Dito""}","Wh-Why...{#Name=""Dito""}"
"Por quê?{#Name=""Cent""}","Why?{#Name=""Cent""}"
"Por quê mesmo.{#Name=""Cent""}","Why indeed.{#Name=""Cent""}"
"Por que eu deixei o lado de Two pela primeira vez?{#Name=""Cent""}","Why did I leave Two's side in the first place?{#Name=""Cent""}"
"Por que a mente dela decidiu se despedaçar assim?{#Name=""Cent""}","Why did her mind decide to shatter like this?{#Name=""Cent""}"
"Sou apenas um tolo, então... como eu deveria saber?{#Name=""Cent""}","I'm just a fool, so...how should I know?{#Name=""Cent""}"
"Mas vou consertar isso.{#Name=""Cent""}","But I am gonna make it right.{#Name=""Cent""}"
"{06}>{#Name=""Two""}","{06}>{#Name=""Two""}"
"Minha senhora, eu juro... Desta vez vou dar tudo a você.{#Name=""Cent""}","My lady, I swear it... This time I shall give you everything.{#Name=""Cent""}"
"Oh, Cent! Cent! Mate todos! Cent, mate todos AAAAAAAA!{#Name=""Two""}","Oh, Cent! Cent! Kill them all! Cent, kill them AAAAAALL!{#Name=""Two""}"
"Como você deseja, minha senhora.{#Name=""Cent""}","As you wish, my lady.{#Name=""Cent""}"
"Por quê, Cent!? Por que você fez isso com Dito!?{#Name=""Mikhail""}","Why, Cent!? Why did you do that to Dito!?{#Name=""Mikhail""}"
"Você acredita no destino?{#Name=""Cent""}","Do you believe in fate?{#Name=""Cent""}"
"Porque de alguma forma eu sinto que isso{LF}foi... destinado a acontecer. {#Name=""Cent""}","Because somehow I feel this{LF}was...destined to happen. {#Name=""Cent""}"
"Como se eu tivesse nascido neste mundo{LF}apenas para estar com ela.{#Name=""Cent""}","Like I was born into this world{LF}just to be with her.{#Name=""Cent""}"
"Pelo amor de Deus, Cent.{#Name=""Zero""}","Goddammit, Cent.{#Name=""Zero""}"
"Acho que você não conseguiu escapar{LF}do seu Intoner após tudo.{#Name=""Zero""}","I guess you couldn't escape{LF}your Intoner after all.{#Name=""Zero""}"
"Mikhail! Não ouça o Cent!{LF}Não mostre piedade para ele!{#Name=""Octa""}","Mikhail! Don't listen to Cent!{LF}Show him no mercy!{#Name=""Octa""}"
"Mesmo? Mas...mas ele é nosso amigo!{#Name=""Mikhail""}","Really? But...but he's our friend!{#Name=""Mikhail""}"
"E ainda assim ele assassinou Dito.{LF}É essa a ação de um amigo?{#Name=""Decadus""}","And yet he murdered Dito.{LF}Is this the action of a friend?{#Name=""Decadus""}"
"Isso é muito difícil! Não entendi nada!{#Name=""Mikhail""}","This is really hard! I don't get it at all!{#Name=""Mikhail""}"
"Então, siga-me! Feche essa boca fedida e me siga!{#Name=""ゼロ""}","なら、私に従え！　その臭い口を閉じてついてこい！{#Name=""ゼロ""}"
"{06}>{#Name=""Decadus""}","{06}>{#Name=""Decadus""}"
"{06}>{#Name=""Two""}","{06}>{#Name=""Two""}"
"Lady Two!{#Name=""Cent""}","Lady Two!{#Name=""Cent""}"
"Traidor maldito!{#Name=""Octa""}","Damned traitor!{#Name=""Octa""}"
"Recue!{#Name=""Cent""}","Back off!{#Name=""Cent""}"
"{06}>{#Name=""Cent""}","{06}>{#Name=""Cent""}"
"Acabou.{#Name=""Zero""}","It's over.{#Name=""Zero""}"
"L-Lady...Two...{#Name=""Cent""}","L-Lady...Two...{#Name=""Cent""}"
"C-Cent...{#Name=""Two""}","C-Cent...{#Name=""Two""}"
"Finalmente...estamos juntos...{#Name=""Cent""}","We're finally...together...{#Name=""Cent""}"
"Dê-nos sua bênção...Raphael...{#Name=""Cent""}","Give us your blessing...Raphael...{#Name=""Cent""}"
"Zero!{#Name=""Mikhail""}","Zero!{#Name=""Mikhail""}"
"Como ela conseguiu invocar um anjo sem uma canção?{#Name=""Zero""}","How'd she summon an angel without a song?{#Name=""Zero""}"
"Merda. Isso é...veneno!?{#Name=""Zero""}","Shit. Is that...poison!?{#Name=""Zero""}"
"Acho que estou...ficando insensível...{#Name=""Zero""}","Think I'm...going numb...{#Name=""Zero""}"
"*Huff, huff...* Urrrgh...{#Name=""Mikhail""}","*Huff, huff...* Urrrgh...{#Name=""Mikhail""}"
"Ei! Ei, você está bem?{#Name=""Zero""}","Hey! Hey, you good?{#Name=""Zero""}"
"Estou...bom...em quê?{#Name=""Mikhail""}","Am I...good...at what?{#Name=""Mikhail""}"
"Ugh, por Deus!{#Name=""Zero""}","Ugh, for God's sake!{#Name=""Zero""}"
"Z-Zero... Você está...okay?{#Name=""Mikhail""}","Z-Zero... Are you...okay?{#Name=""Mikhail""}"
"Cale a boca e se preocupe com você mesmo!{#Name=""Zero""}","Shut up and worry about yourself!{#Name=""Zero""}"
"Você está...okay, Zero?{#Name=""Mikhail""}","Are you...okay, Zero?{#Name=""Mikhail""}"
"Eu tenho essa flor danada. Estarei bem.{#Name=""Zero""}","I've got this damn flower. I'll be fine.{#Name=""Zero""}"
"Isso é ótimo... Eu vou...vou tentar muito...okay?{#Name=""Mikhail""}","That's great... I'll...I'll try real hard...okay?{#Name=""Mikhail""}"
"Vamos esmagar esse idiota e{LF}saia daqui!{#Name=""Zero""}","Let's squash this asshole and{LF}get the hell out of here!{#Name=""Zero""}"
"Zero...você está...você está okay?{#Name=""Mikhail""}","Zero...are you...are you okay?{#Name=""Mikhail""}"
"Não se preocupe comigo, e você!?{#Name=""Zero""}","Never mind me, what about you!?{#Name=""Zero""}"
"Eu vou...vou tentar muito... Realmente muito...{#Name=""Mikhail""}","I'll...I'll try hard... Real hard...{#Name=""Mikhail""}"
"Pelo amor de Deus!{#Name=""Zero""}","Goddammit!{#Name=""Zero""}"
"Saia daí, idiota!{#Name=""Zero""}","Get outta there, idiot!{#Name=""Zero""}"
"Vamos! O veneno vai... Você vai...{#Name=""Zero""}","Move it! The poison's gonna... You're gonna...{#Name=""Zero""}"
"Acho que eu tentei um pouco demais...{#Name=""Mikhail""}","Guess I tried a little too hard...{#Name=""Mikhail""}"
"Não! Não, você tem que se reencarnar! Faça isso agora!{#Name=""Zero""}","No! No, you have to reincarnate! Do it now!{#Name=""Zero""}"
"S-Sorry, Zero... Mas...eu acho...eu estou...{#Name=""Mikhail""}","S-Sorry, Zero... But...I think...I'm done...{#Name=""Mikhail""}"
"Eu estou...muito sorry...Zero...{#Name=""Mikhail""}","I'm...really sorry...Zero...{#Name=""Mikhail""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Não morra em mim, seu idiota!{#Name=""Zero""}","Don't you die on me, you asshole!{#Name=""Zero""}"
"Não você...Não você OUSE me deixar sozinho novamente!{#Name=""Zero""}","Don't you...Don't you DARE leave me alone again!{#Name=""Zero""}"
"Por que isso sempre acontece comigo?{#Name=""Zero""}","Why does this keep happening to me?{#Name=""Zero""}"
"Flor danada!{#Name=""Zero""}","Goddamn flower!{#Name=""Zero""}"
"Flor...{#Name=""Zero""}","Flower...{#Name=""Zero""}"
"...Sinto muito.{#Name=""Zero""}","...I'm sorry.{#Name=""Zero""}"
"Atenda ao meu chamado!{#Name=""Zero""}","Heed my call!{#Name=""Zero""}"
"Pelo poder da minha canção,{#Name=""Zero""}","By the power of my song,{#Name=""Zero""}"
"Eu aqui forjo um pacto{#Name=""Zero""}","I hereby forge a pact{#Name=""Zero""}"
"em troca da vida deste dragão!{#Name=""Zero""}","in exchange for the life of this dragon!{#Name=""Zero""}"
"Deuses do leste, deusas do oeste,{#Name=""Zero""}","Gods of the east, goddesses of the west,{#Name=""Zero""}"
"Ofereço a chama da minha vida{#Name=""Zero""}","I offer up the flame of my life{#Name=""Zero""}"
"como pagamento pela sua própria.{#Name=""Zero""}","as payment for his own.{#Name=""Zero""}"
"Conceda-lhe agora as algemas de ligação...{#Name=""Zero""}","Grant him now the binding shackles...{#Name=""Zero""}"
"desta flor amaldiçoada!{#Name=""Zero""}","of this accursed flower!{#Name=""Zero""}"
"Quero que você saiba... Estou feliz que nos conhecemos.{#Name=""Zero""}","I want you to know...I'm glad we met.{#Name=""Zero""}"
"...Mikhail.{#Name=""Zero""}","...Mikhail.{#Name=""Zero""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"...Zero?{#Name=""Mikhail""}","...Zero?{#Name=""Mikhail""}"
"Ei!{#Name=""Child Zero""}","Hey!{#Name=""Child Zero""}"
"O que você está fazendo, bobo? Você vai dormir o dia todo ou o quê?{#Name=""Child Zero""}","Whatcha doin', dummy? You gonna sleep all day or what?{#Name=""Child Zero""}"
"Desculpe, desculpe. Estou acordado agora.{#Name=""Mikhail""}","Sorry, sorry. I'm up now.{#Name=""Mikhail""}"
"Bem, vamos começar.{#Name=""Mikhail""}","Well, let's get going.{#Name=""Mikhail""}"
"...Zero.{#Name=""Mikhail""}","...Zero.{#Name=""Mikhail""}"
"Rota B liberada。{#Name="" ""}","Ｂルートクリア。{#Name="" ""}"
"Rota C desbloqueada。{#Name="" ""}","Ｃルート解除。{#Name="" ""}"
"Elimine a raiz de toda essa loucura.{#Name="" ""}","Stamp out the root of all this madness.{#Name="" ""}"
"Não é mais possível voar。{#Name="" ""}","飛行ができなくなりました。{#Name="" ""}"
"Devido ao veneno... não consigo voar bem mais...{#Name=""ミハイル""}","毒のせいで・・・うまく飛べなくなってきたよ・・・{#Name=""ミハイル""}"
"Faça o seu melhor! O oponente também está enfraquecendo!{#Name=""ゼロ""}","がんばってくれ！相手も弱ってきてるぞ！{#Name=""ゼロ""}"
"A flor... A névoa... A névoa e a flor...{#Name=""Soldier A""}","The flower... The fog... The fog and the flower...{#Name=""Soldier A""}"
"Three... Three...{#Name=""Soldier B""}","Three... Three...{#Name=""Soldier B""}"
"(coughing and gagging REAX){#Name=""Soldier G""}","(coughing and gagging REAX){#Name=""Soldier G""}"
"Hurrrrrrk!{#Name=""Soldier C""}","Hurrrrrrk!{#Name=""Soldier C""}"
"Senhora...Threeeeee...{#Name=""Soldier A""}","Lady...Threeeeee...{#Name=""Soldier A""}"
"A música foi embora! Eee hee hee...{#Name=""Soldier A""}","The song is gone! Eee hee hee...{#Name=""Soldier A""}"
