"translation","source"
"Há muito tempo, em uma era marcada por conflitos sem fim,{#Name=""Old Man""}","Long ago, in an age tarnished by endless conflict,{#Name=""Old Man""}"
"Cinco belas deusas desceram sobre a Terra.{#Name=""Old Man""}","five beautiful goddesses descended upon the land.{#Name=""Old Man""}"
"Com suas canções místicas, as deusas restauraram{LF}a paz e a harmonia do mundo em ruínas.{#Name=""Old Man""}","The goddesses sang mystical songs that restored{LF}peace and harmony to our broken world.{#Name=""Old Man""}"
"O povo começou a venerar essas cantoras sagradas,{#Name=""Old Man""}","The people began to worship these holy songstresses,{#Name=""Old Man""}"
"e passou a chamá-las de ""Intoners"",{#Name=""Old Man""}","and came to refer to them as ""Intoners.""{#Name=""Old Man""}"
"Graças aos esforços das Intoners,{LF}o caos da guerra ficou no passado.{#Name=""Old Man""}","Thanks to the efforts of these Intoners,{LF}the chaos of war became a distant memory.{#Name=""Old Man""}"
"E, como resultado, a humanidade gozou de uma era de sonhos,{#Name=""Old Man""}","And as a result, mankind enjoyed an age of sweet reverie,{#Name=""Old Man""}"
"banhando-se na nova luz e bele-{#Name=""Old Man""}","basking in the newfound light and beau—{#Name=""Old Man""}"
"V-Você...assassina selvagem...{#Name=""Old Man""}","Y-You...murderous savage...{#Name=""Old Man""}"
"Selvagem? Acho que você quis dizer Intoner.{#Name=""Zero""}","Savage? I think you mean Intoner.{#Name=""Zero""}"
"Ela está lá dentro! Ataquem-na!{#Name=""Soldier A""}","She's in there! Take her down!{#Name=""Soldier A""}"
"Matem esse demônio traidor!{#Name=""Soldier C""}","Kill the traitorous demon!{#Name=""Soldier C""}"
"Michael...{#Name=""Zero""}","Michael...{#Name=""Zero""}"
"É hora...de darmos fim às Intoners.{#Name=""Zero""}","It's time...to put an end to the Intoners.{#Name=""Zero""}"
"★ゼロと敵のやりとり。{#Name=""ゼロ""}","★ゼロと敵のやりとり。{#Name=""ゼロ""}"
"★ゼロとミカエルのやりとり。{#Name=""ゼロ""}","★ゼロとミカエルのやりとり。{#Name=""ゼロ""}"
"★ゼロがウタヒメである事、裏切り者である事の説明。{#Name=""ゼロ""}","★ゼロがウタヒメである事、裏切り者である事の説明。{#Name=""ゼロ""}"
"Zero! Vai! Derrote suas irmãs!{#Name=""Michael""}","Zero! Go! Defeat your sisters!{#Name=""Michael""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Não! Você não tem força para isso!{#Name=""Zero""}","No! You don't have the strength for this!{#Name=""Zero""}"
"Essas marionetes não tem chance contra um dragão!{#Name=""Michael""}","These puppets are no match for a dragon!{#Name=""Michael""}"
"Tudo bem. Só não morra por mim.{#Name=""Zero""}","Fine. Just don't die on me.{#Name=""Zero""}"
"Adeus, boba...{#Name=""Michael""}","Farewell, fool...{#Name=""Michael""}"
"Todos vocês...{#Name=""Zero""}","All of you...{#Name=""Zero""}"
"Mulheres, crianças ou idosos... Não importa.{LF}Se ficarem no meu caminho, vocês morrerão.{#Name=""Zero""}","Women, children, the elderly... It doesn't matter.{LF}If you stand in my way, you're gonna die.{#Name=""Zero""}"
"343{#Name=""343""}","343{#Name=""343""}"
"Se é isso que querem, então entrem na fila!{#Name=""Zero""}","If that's what you want...then get in line!{#Name=""Zero""}"
"É ela! É a Zero!{#Name=""Soldier A""}","It's her! It's Zero!{#Name=""Soldier A""}"
"Ela é tão sinistra... Ela é mesmo uma Intoner?{#Name=""Soldier F""}","She looks so sinister... Is she really an Intoner?{#Name=""Soldier F""}"
"Homens, fiquem atentos! Protejam nossas Intoners!{#Name=""Soldier B""}","Hyaaaa! Look sharp, men! Keep our Intoners safe!{#Name=""Soldier B""}"
"Sejam espertos! Morrer aqui não resolve nada!{#Name=""Soldier E""}","Fight smart! Dying here accomplishes nothing!{#Name=""Soldier E""}"
"O dragão é muito forte!{#Name=""Soldier C""}","The dragon's too strong!{#Name=""Soldier C""}"
"Alguém me ajude!{#Name=""Soldier D""}","Somebody help me!{#Name=""Soldier D""}"
