"translation","source"
"Ei! Mikhail!{#Name=""ゼロ""}","おーい！ミハーイル！{#Name=""ゼロ""}"
"テスト２{#Name=""ゼロ""}","テスト２{#Name=""ゼロ""}"
"テスト３{#Name=""ゼロ""}","テスト３{#Name=""ゼロ""}"
"★Conversa com Dito.{#Name=""ゼロ""}","★ディトとの会話。{#Name=""ゼロ""}"
"★Explicação sobre não ir montada no Mikhail (ele fede e é frio){{#Name=""ゼロ""}","★ミハイルに乗って行かない説明（臭いし寒いし）{#Name=""ゼロ""}"
"★Acaba virando uma história sobre quando poderei encontrar o Mikhail.{#Name=""ゼロ""}","★ミハイルとはいずれ逢えるだろう、という話になる。{#Name=""ゼロ""}"
"★Chamo pelo Mikhail, mas minha voz não chega até ele.{#Name=""ゼロ""}","★ミハイルに呼びかけるが声がとどかない。{#Name=""ゼロ""}"
"テスト８{#Name=""ゼロ""}","テスト８{#Name=""ゼロ""}"
"テスト９{#Name=""ゼロ""}","テスト９{#Name=""ゼロ""}"
"★Dica sobre o formato do mapa (é confuso){#Name=""ゼロ""}","★マップ形状に関するヒントを言う（迷うという事）{#Name=""ゼロ""}"
"★Dica sobre como escapar.{#Name=""ゼロ""}","★どうやったら抜けられるかのヒント。{#Name=""ゼロ""}"
"テスト１２{#Name=""ゼロ""}","テスト１２{#Name=""ゼロ""}"
"テスト１３{#Name=""ゼロ""}","テスト１３{#Name=""ゼロ""}"
"テスト１４{#Name=""ゼロ""}","テスト１４{#Name=""ゼロ""}"
"テスト１５{#Name=""ゼロ""}","テスト１５{#Name=""ゼロ""}"
"テスト１６{#Name=""ゼロ""}","テスト１６{#Name=""ゼロ""}"
"テスト１７{#Name=""ゼロ""}","テスト１７{#Name=""ゼロ""}"
"テスト１８{#Name=""ゼロ""}","テスト１８{#Name=""ゼロ""}"
"Alôoooooooo? Ei, dragão idiota! Cadê você?{#Name=""Zero""}","Helloooooo?{LF}Hey, stupid dragon! Where are you?{#Name=""Zero""}"
"Hum...{#Name=""Dito""}","Yeah, uh...{#Name=""Dito""}"
"O que foi?{#Name=""Zero""}","What?{#Name=""Zero""}"
"Não acho que seja uma boa ideia gritar por aqui.{#Name=""Dito""}","I don't think it's such a good idea to yell around here.{#Name=""Dito""}"
"Por quê? Tá com medo?{#Name=""Zero""}","What? You scared?{#Name=""Zero""}"
"Sabia. Vocês discípulos são mais cagões do que eu pensei.{#Name=""Zero""}","Figures. You disciples are more chickenshit than I thought.{#Name=""Zero""}"
"Não, não foi isso que eu—{#Name=""Dito""}","No, that's not what I—{#Name=""Dito""}"
"Drakengard 3{#Name="" ""}","Drakengard 3{#Name="" ""}"
"{06}>{#Name="" ""}","{06}>{#Name="" ""}"
"Eu digo quando isso acaba!{#Name=""Zero""}","I'll say when this ends!{#Name=""Zero""}"
"{06}>{#Name=""Dito""}","{06}>{#Name=""Dito""}"
"★Impressões sobre a avalanche.{#Name=""ゼロ""}","★雪崩についての感想。{#Name=""ゼロ""}"
"★Impressões de Zero e Dito.{#Name=""ゼロ""}","★ゼロとディトの感想。{#Name=""ゼロ""}"
"Acaba virando uma história sobre se eu consigo chamar o Mikhail se entrar no modo Intoner.{#Name=""ゼロ""}","★ウタウタイモードになればミハイルを呼べるんじゃね？という話に。{#Name=""ゼロ""}"
"Uwaaah! Zero! Eu queria tanto te ver! Eu queria tanto te ver!{#Name=""ミハイル""}","うわーん！ゼロ！会いたかったよぉ！会いたかったよぉ！{#Name=""ミハイル""}"
"★Troca de diálogos entre Mikhail e Zero.{#Name=""ゼロ""}","★ミハイルとゼロの掛け合い。{#Name=""ゼロ""}"
