"translation","source"
"Procure por Three.{#Name="" ""}","Search for Three.{#Name="" ""}"
"Derrote os Ogros de Areia!{#Name="" ""}","Defeat the Sand Ogres!{#Name="" ""}"
"Derrote os inimigos que bloqueiam seu caminho!{#Name="" ""}","Defeat the enemies blocking your way!{#Name="" ""}"
"595{#Name=""595""}","595{#Name=""595""}"
"60{#Name=""60""}","60{#Name=""60""}"
"253{#Name=""253""}","253{#Name=""253""}"
"307{#Name=""307""}","307{#Name=""307""}"
"379{#Name=""379""}","379{#Name=""379""}"
"487{#Name=""487""}","487{#Name=""487""}"
"271{#Name=""271""}","271{#Name=""271""}"
"433{#Name=""433""}","433{#Name=""433""}"
"415{#Name=""415""}","415{#Name=""415""}"
"109{#Name=""109""}","109{#Name=""109""}"
"A mulher chamada Accord diz que{#Name=""オクタ""}","あのアコールなる女が言うには{#Name=""オクタ""}"
"649{#Name=""649""}","649{#Name=""649""}"
"235{#Name=""235""}","235{#Name=""235""}"
"60{#Name=""60""}","60{#Name=""60""}"
"Se necessário, vou alimentá-lo{#Name=""ゼロ""}","いざとなったら食べさせるさ{#Name=""ゼロ""}"
"Eu sou a{#Name=""ゼロ""}","私を{#Name=""ゼロ""}"
"181{#Name=""181""}","181{#Name=""181""}"
"60{#Name=""60""}","60{#Name=""60""}"
"127{#Name=""127""}","127{#Name=""127""}"
"271{#Name=""271""}","271{#Name=""271""}"
"325{#Name=""325""}","325{#Name=""325""}"
"217{#Name=""217""}","217{#Name=""217""}"
"307{#Name=""307""}","307{#Name=""307""}"
"109{#Name=""109""}","109{#Name=""109""}"
"Eu apostaria que Lady Three está se escondendo aqui.{#Name=""Octa""}","I would wager Lady Three is hiding in here.{#Name=""Octa""}"
"Por quê?{#Name=""Zero""}","Why's that?{#Name=""Zero""}"
"Ela sempre gostou de lugares escuros como este.{#Name=""Octa""}","She always did enjoy dark places like this.{#Name=""Octa""}"
"Isso, e essas ruínas são o único refúgio próximo.{#Name=""Decadus""}","That, and these ruins are the only nearby refuge.{#Name=""Decadus""}"
"Certo. Vamos dar uma olhada.{#Name=""Zero""}","Right. Let's give it a look.{#Name=""Zero""}"
"Você não vai se aproximar de Lady Three!{#Name=""Soldier B""}","You're not getting near Lady Three!{#Name=""Soldier B""}"
"Ah, sim eu vou!{#Name=""Zero""}","Oh yes I am!{#Name=""Zero""}"
"Fique firme, soldado!{#Name=""Soldier A""}","Stand firm, soldier!{#Name=""Soldier A""}"
"Sim, senhor!{#Name=""Soldier G""}","Yes, sir!{#Name=""Soldier G""}"
"Oh ho ho! Tanta coragem tola!{#Name=""Octa""}","Oh ho ho! Such foolish courage!{#Name=""Octa""}"
"Nossa missão é guardar Lady Three!{#Name=""Soldier F""}","Our mission is to guard Lady Three!{#Name=""Soldier F""}"
