"translation","source"
"Derrote os soldados inimigos!{#Name=""説明文""}","Defeat the enemy soldiers!{#Name=""説明文""}"
"Destrua todas as canhões!{#Name=""説明文""}","Destroy all the cannons!{#Name=""説明文""}"
"Rume para o Santuário dos Mares.{#Name=""説明文""}","Head for the Shrine of Seas.{#Name=""説明文""}"
"Destrua o Navio de Guerra!{#Name=""説明文""}","Destroy the Battleship!{#Name=""説明文""}"
"Você está bem, Zero?{#Name=""Mikhail""}","Are you okay, Zero?{#Name=""Mikhail""}"
"Sim, estou bem.{#Name=""Zero""}","Yeah, I'm fine.{#Name=""Zero""}"
"Esses soldados nojentos só me irritam, é tudo.{#Name=""Zero""}","These soldier maggots just piss me off, is all.{#Name=""Zero""}"
"Nojentos? Ei, você gosta de nojentos, Zero?{#Name=""Mikhail""}","Maggots? Hey, do you like maggots, Zero?{#Name=""Mikhail""}"
"Que tipo de pergunta é essa? Claro que não.{#Name=""Zero""}","What kind of question is that? Of course not.{#Name=""Zero""}"
"Ah. Eu pensei que talvez você tivesse alguns.{LF}Estou com um pouco de fome...{#Name=""Mikhail""}","Oh. I thought maybe you had some.{LF}I'm kinda hungry...{#Name=""Mikhail""}"
"Não coma nojentos, idiota!{#Name=""Zero""}","Don't eat maggots, dummy!{#Name=""Zero""}"
"Estou ficando um pouco cansado...{#Name=""Mikhail""}","I'm getting kinda tired...{#Name=""Mikhail""}"
"Pare de reclamar.{#Name=""Zero""}","Stop whining.{#Name=""Zero""}"
"Ei, voar é bem difícil, okay?{#Name=""Mikhail""}","Hey, flying is pretty hard, okay?{#Name=""Mikhail""}"
"Pare de se queixar.{#Name=""Zero""}","Stop complaining.{#Name=""Zero""}"
"Eu quero dizer... uh... é divertido! Tão divertido! Wheee!{#Name=""Mikhail""}","I mean...uh...it's fun! So fun! Wheee!{#Name=""Mikhail""}"
"Você pode parar de mentir também.{#Name=""Zero""}","You can stop lying, too.{#Name=""Zero""}"
"271{#Name=""271""}","271{#Name=""271""}"
"Morra!{#Name=""Soldier B""}","Dieee!{#Name=""Soldier B""}"
"Essa é minha linha, cara de bunda!{#Name=""Zero""}","That's my line, shitface!{#Name=""Zero""}"
"Você é meu, demônio! Meu!{#Name=""Soldier G""}","You're mine, demon! Mine!{#Name=""Soldier G""}"
"Você não devia estar sugando no peito da mamãe agora?{#Name=""Zero""}","Shouldn't you be suckling on Mommy's teat right now?{#Name=""Zero""}"
"Você não vai chegar perto da Lady Five!{#Name=""Soldier A""}","You're not coming anywhere near Lady Five!{#Name=""Soldier A""}"
"Lady Five, Lady Five!...Patético.{#Name=""Zero""}","Lady Five, Lady Five!{LF}...Pathetic.{#Name=""Zero""}"
"Só morra, você?{#Name=""Zero""}","Just die, would you?{#Name=""Zero""}"
"Vou lhe dar algo para chorar!{#Name=""Soldier F""}","I'll give you something to cry about!{#Name=""Soldier F""}"
"Mexa-se, Vovô.{#Name=""Zero""}","Move it, Gramps.{#Name=""Zero""}"
"ゼロ！ゼロ！また会えたね！{#Name=""ミハイル""}","ゼロ！ゼロ！また会えたね！{#Name=""ミハイル""}"
"臭っ！近寄るな、馬鹿{#Name=""ゼロ""}","臭っ！近寄るな、馬鹿{#Name=""ゼロ""}"
"えっ。ボク臭い？{#Name=""ミハイル""}","えっ。ボク臭い？{#Name=""ミハイル""}"
"臭いヤツほど自分のにおいに鈍感なんだ{#Name=""ゼロ""}","臭いヤツほど自分のにおいに鈍感なんだ{#Name=""ゼロ""}"
"Ei, Zero? O que eu cheiro como?{#Name=""Mikhail""}","Hey, Zero? What do I smell like?{#Name=""Mikhail""}"
"Um cadáver de cabra inchado cheio de peixe podre.{#Name=""Zero""}","A bloated goat carcass stuffed with rotting fish.{#Name=""Zero""}"
"Oh! Isso...não parece nada bom.{#Name=""Mikhail""}","Oh! That...doesn't sound good at all.{#Name=""Mikhail""}"
"É. Agora imagine ter que cavalgar nessa coisa.{#Name=""Zero""}","Yeah. Now imagine having to ride on that thing.{#Name=""Zero""}"
