"translation","source"
"Amigos! Bem-vindos!{#Name=""Cent""}","Friends! Welcome!{#Name=""Cent""}"
"......{#Name=""Zero""}","......{#Name=""Zero""}"
"Two.{#Name=""Zero""}","Two.{#Name=""Zero""}"
"......{#Name=""Two""}","......{#Name=""Two""}"
"Lady Two está um pouco exausta no momento.{#Name=""Cent""}","Lady Two is a tad exhausted at the moment.{#Name=""Cent""}"
"Eu, uh... Heh heh heh. Bem, o que posso dizer?{#Name=""Cent""}","I, uh... Heh heh heh. Well, what can I say?{#Name=""Cent""}"
"Acho que meus presentes físicos falam por si.{#Name=""Cent""}","I guess my physical gifts speak for themselves.{#Name=""Cent""}"
"Você sabe, eu realmente tento garantir que ela desfrute de nossos pequenos encontros tanto quanto—{#Name=""Cent""}","You know, I actually try to make sure she enjoys our little liaisons just as—{#Name=""Cent""}"
"DOIS!{#Name=""Zero""}","TWO!{#Name=""Zero""}"
"Lady Two está perdida em seus sonhos no momento.{#Name=""Cent""}","Lady Two is lost in her dreams right now.{#Name=""Cent""}"
"Talvez você possa tentar não interromper.{#Name=""Cent""}","Perhaps you could try not to interrupt.{#Name=""Cent""}"
"...Sua mente foi, não foi.{#Name=""Zero""}","...Her mind's gone, isn't it.{#Name=""Zero""}"
"Ela não estava completamente desenvolvida.{#Name=""Zero""}","She wasn't fully developed.{#Name=""Zero""}"
"Seu corpo não podia lidar com o poder de sua canção.{#Name=""Zero""}","Her body couldn't handle the power of her song.{#Name=""Zero""}"
"Entregue-a a mim. Vou acabar com seu sofrimento.{#Name=""Zero""}","Hand her over. I'll end her suffering.{#Name=""Zero""}"
"Yeeeah, eu tenho medo de não poder fazer isso.{#Name=""Cent""}","Yeeeah, I'm afraid I can't do that.{#Name=""Cent""}"
"Você tem alguma ideia do que está fazendo?{#Name=""Zero""}","Do you have any idea what you're doing?{#Name=""Zero""}"
"Bem, é claro que não! Duh!{#Name=""Cent""}","Well, of course I don't! Duh!{#Name=""Cent""}"
"Quero dizer, olhe—eu sou apenas algum idiota discípulo velho, afinal.{#Name=""Cent""}","I mean, look—I'm just some idiot old disciple, after all.{#Name=""Cent""}"
"É muito simples, realmente. Tudo o que eu faço é colocar{LF}meu nariz no trabalho e seguir ordens.{#Name=""Cent""}","It's pretty simple, really. All I do is put{LF}my nose to the grindstone and follow orders.{#Name=""Cent""}"
"Falando nisso, ela me ordenou que o matasse, então...{#Name=""Cent""}","Speaking of which, she kind of ordered me to kill you, sooo...{#Name=""Cent""}"
"Você realmente é um idiota.{#Name=""Zero""}","You really are an idiot.{#Name=""Zero""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"Tudo bem, minha senhora. Abra e diga ""aaaaaah...""{#Name=""Cent""}","All right, my lady. Open up and say ""aaaaaah...""{#Name=""Cent""}"
"Aaaaaahh...{#Name=""Two""}","Aaaaaahh...{#Name=""Two""}"
"Sim! Perfeito! Exatamente assim — continue assim!{#Name=""Cent""}","Yes! Perfect! Just like that—keep it up!{#Name=""Cent""}"
"Contemple a segunda canção:{#Name=""Cent""}","Behold the second song:{#Name=""Cent""}"
"Grande Punho da Antiguidade!{#Name=""Cent""}","Great Fist of Antiquity!{#Name=""Cent""}"
"As tempestades de vento sangrento que cortam o destino...{#Name=""Cent""}","The blood-wind storms that slash through fate...{#Name=""Cent""}"
"A mão de aço que jurou lealdade...{#Name=""Cent""}","The steely hand that has sworn allegiance...{#Name=""Cent""}"
"Cruze as inúmeras hordas de mortos retorcidos!{#Name=""Cent""}","Cross the countless swarms of writhing dead!{#Name=""Cent""}"
"Eu, Cent, te convoque em meu nome...{#Name=""Cent""}","I, Cent, summon thee in my name...{#Name=""Cent""}"
"Egregori, dança!{#Name=""Cent""}","Egregori, dance!{#Name=""Cent""}"
"91{#Name=""91""}","91{#Name=""91""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Mich...ael...{#Name=""Two""}","Mich...ael...{#Name=""Two""}"
"{06}>{#Name=""Zero""}","{06}>{#Name=""Zero""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"{06}>{#Name=""Mikhail""}","{06}>{#Name=""Mikhail""}"
"Você...Você evoluiu...novamente.{#Name=""Zero""}","You...You evolved...again.{#Name=""Zero""}"
"......{#Name=""Zero""}","......{#Name=""Zero""}"
"Huh. Acho que é isso.{#Name=""Cent""}","Huh. I guess that's that.{#Name=""Cent""}"
"Bem! Um homem inteligente e bonito como eu sabe quando está derrotado.{#Name=""Cent""}","Welp! A clever and handsome man like me knows when he's beaten.{#Name=""Cent""}"
"Suponho que a partir de agora... vou servi-la, Lady Zero.{#Name=""Cent""}","I suppose from this point on...I'll be serving you, Lady Zero.{#Name=""Cent""}"
"Você não vai seguir o Two até o túmulo?{#Name=""Zero""}","You're not gonna follow Two to the grave?{#Name=""Zero""}"
"Céus, não!{#Name=""Cent""}","Heavens, no!{#Name=""Cent""}"
"Eu só quero servir uma Intoner. Realmente não me importo qual seja.{#Name=""Cent""}","I just want to serve an Intoner. I really don't care which one.{#Name=""Cent""}"
"Afinal... eu sou apenas um grande idiota, certo?{#Name=""Cent""}","After all...I'm just a big idiot, right?{#Name=""Cent""}"
"Inimigo avistado! Todos os homens, tomem posição!{#Name=""Soldado A""}","Enemy sighted! All men, take position!{#Name=""Soldier A""}"
"Devemos manter nossa amada Lady Two segura!{#Name=""Soldado B""}","We must keep our beloved Lady Two safe!{#Name=""Soldier B""}"
"Não recuem! Nunca recuem!{#Name=""Soldado F""}","Don't retreat! Never retreat!{#Name=""Soldier F""}"
"É Zero, o cisne negro das falsidades!{#Name=""Soldado C""}","It's Zero, the black swan of falsehoods!{#Name=""Soldier C""}"
"Ela vai se arrepender do dia em que desafiou Lady Two!{#Name=""Soldado D""}","She'll rue the day she challenged Lady Two!{#Name=""Soldier D""}"
"Não! Estou com medo! Me tire da linha de frente!{#Name=""Soldado G""}","Nooo! I'm scared! Get me off the front line!{#Name=""Soldier G""}"
" Aguente firme! Se morrermos, morremos juntos!{#Name=""Soldado E""}","Hang in there! If we die, we die together!{#Name=""Soldier E""}"
"Mantenha sua posição! Nós somos a última vanguarda de Lady Two!{#Name=""Soldado B""}","Hold your ground! We're Lady Two's last vanguard!{#Name=""Soldier B""}"
"É! É hora de mostrar nossa invencível punho de ferro!{#Name=""Soldado A""}","Yeah! It's time to show her our invincible iron fist!{#Name=""Soldier A""}"
"Goddammit. Ele teve que ir e convocar{LF}essas coisas de abobrinha.{#Name=""Zero""}","Goddammit. He had to go and summon{LF}these gourd-head things.{#Name=""Zero""}"
"Oh? Mas Lady Two acha que elas são muito{LF}mais úteis do que abobrinhas comuns.{#Name=""Cent""}","Oh? But Lady Two thinks they're much{LF}more useful than plain old gourds.{#Name=""Cent""}"
"Oh—hora de trivialidades! Você sabe por que algumas abobrinhas são estreitas no meio?","Oh—trivia time! Do you know why some{LF}gourds are narrow in the middle?{#Name=""Cent""}"
"Para que possam rearranjar seus nutrientes na metade do fruto!","So they can rearrange their nutrients{LF}halfway down the fruit!{#Name=""Cent""}"
"É CIÊNCIA! Wah-chaaa!","It's SCIENCE! Wah-chaaa!{#Name=""Cent""}"
"Pare de fingir que sabe do que você está falando, idiota!","Stop pretending you know what{LF}you're talking about, idiot!{#Name=""Zero""}"
"Idiota? Hmm, sim. Rude.","Idiot? Mmm, yeah. Rude.{#Name=""Cent""}"
"Agora, eu sou um homem de coração gentil, então eu estou disposto a perdoar tais insultos...","Now, I'm a kind-hearted man, so I'm{LF}usually willing to forgive such insults...{#Name=""Cent""}"
"Mas isso foi realmente injustificado. Não foi, Lady Two?","But that was really uncalled for.{LF}Wasn't it, Lady Two?{#Name=""Cent""}"
"Um idiota é um idiota.","An idiot's an idiot.{#Name=""Zero""}"
"E Two perdeu sua alma porque acreditou em todas as besteiras que você disse.","And Two lost her soul because she{LF}believed all the idiot crap you spouted.{#Name=""Zero""}"
"Isso a torna a maior idiota de todas.","That makes her the biggest idiot of all. {#Name=""Zero""}"
"CHEGA! Você vai PARAR de diminuir minha lady IMEDIATAMENTE!","ENOUGH! You will STOP belittling{LF}my lady at ONCE!{#Name=""Cent""}"
"Lutar contra dois deles ao mesmo tempo é difícil.","Fighting two of these at once is rough.{#Name=""Zero""}"
"Talvez possamos todos ser amigos em vez disso!","Maybe we can all be friends instead!{#Name=""Mikhail""}"
"Duvido.","Doubt it.{#Name=""Zero""}"
"Senhor Tou, sinto muito... Nesse estado, não há como desfrutar da diversão.","トウ様、おいたわしや……。あの様子では、まぐわいを楽しむどころではありませんな{#Name=""オクタ""}"
"Também acho!","かもね！{#Name=""ゼロ""}"
"Aqui está uma coisa, eu vou mostrar a você um novo território que vou abrir!","ここは一つ、私めが新たな境地を切り拓いて見せましょうぞ{#Name=""オクタ""}"
"Tou e Yarou no wa Katte da ga, Yarou Mae ni Koitsura o Taoshite Ike yo{#Name=""Zero""}","トウとヤるのは勝手だが、ヤる前にこいつらを倒していけよ{#Name=""ゼロ""}"
"Ato Chotto desu ne, Zero!{#Name=""Dito""}","あとちょっとですね、ゼロ！{#Name=""ディト""}"
"Aa. Iki ni Ikuzo!!{#Name=""Zero""}","ああ。一気にいくぞ！！{#Name=""ゼロ""}"
"Bom! Esmague isso!{#Name=""Zero""}","Good! CRUSH IT!{#Name=""Zero""}"
"Zero-sama, O-migoto!{#Name=""Okuta""}","ゼロ様、お見事！{#Name=""オクタ""}"
"Oseji o Itteru Hima ga Attara, {LF}Ichidai demo Ōku Taose!{#Name=""Zero""}","お世辞を言ってるヒマがあったら、{LF}一体でも多く倒せ！{#Name=""ゼロ""}"
"É mesmo escuro aqui, né?{#Name=""Mikhail""}","It sure is dark in here, huh?{#Name=""Mikhail""}"
"É.{#Name=""Zero""}","Yep.{#Name=""Zero""}"
"Se você está com medo, podemos voltar atrás!{#Name=""Mikhail""}","If you're scared, we can totally turn back!{#Name=""Mikhail""}"
"Não.{#Name=""Zero""}","Nope.{#Name=""Zero""}"
"Aliás, por que você estava completamente{LF}fora de contato no deserto?{#Name=""Zero""}","By the way, why were you completely{LF}out of touch back in the desert?{#Name=""Zero""}"
